"";"ID";"longitude";"latitude";"Date";"Captured Mosquitoes"
"3732";"G15S98";6,519;50,982;"2017-10-10";2
"3733";"G15S99";6,924;51,292;"2017-04-30";0
"3734";"G15S99";6,924;51,292;"2017-05-14";0
"3735";"G15S99";6,924;51,292;"2017-05-28";4
"3736";"G15S99";6,924;51,292;"2017-06-11";6
"3737";"G15S99";6,924;51,292;"2017-06-23";22
"3738";"G15S99";6,924;51,292;"2017-07-16";14
"3739";"G15S99";6,924;51,292;"2017-07-30";10
"3740";"G15S99";6,924;51,292;"2017-08-08";3
"3741";"G15S99";6,924;51,292;"2017-08-27";1
"3742";"G15S99";6,924;51,292;"2017-09-06";0
"3743";"G15S99";6,924;51,292;"2017-09-21";1
"3744";"G15S99";6,924;51,292;"2017-10-09";0
